Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,89236,2022-11-30,0.0852547001,0.0790185639,0.0795698556,21,100
Market-Adjusted Model,89238,2022-11-30,0.1133005024,0.1028857837,0.1076156579,21,100
Market-Adjusted Model,89240,2022-11-30,0.0409713455,0.0347492948,0.035286501,21,100
Market-Adjusted Model,89244,2022-11-30,-0.030534375,-0.008786886,-0.036219219,21,100
Market-Adjusted Model,89252,2022-11-30,-0.126131561,-0.13946769,-0.131816406,21,100
Market-Adjusted Model,89256,2022-11-30,0.0168539171,0.0111509816,0.0111690726,21,100
Market-Adjusted Model,89257,2022-11-30,0.0544225984,0.0463996884,0.0487377539,21,100
Market-Adjusted Model,89258,2022-11-30,-0.046337236,-0.053110838,-0.052022081,21,100
Market-Adjusted Model,89262,2022-11-30,0.046666676,0.0399198565,0.0409818315,21,100
Market-Adjusted Model,89269,2022-11-30,0.0117016007,0.0073897345,0.0060167562,21,100
Market-Adjusted Model,89279,2022-11-30,-0.020751697,-0.025316401,-0.026436541,21,100
Market-Adjusted Model,89282,2022-11-30,0.0565892344,0.0490306934,0.0509043899,21,100
Market-Adjusted Model,89284,2022-11-30,0.0411544864,0.0344952709,0.0354696419,21,100
Market-Adjusted Model,89286,2022-11-30,-0.011303827,-0.016277252,-0.016988672,21,100
Market-Adjusted Model,89290,2022-11-30,0.0213439084,0.0224135725,0.0156590639,21,100
Market-Adjusted Model,89297,2022-11-30,0.0034925087,-0.001802377,-0.002192336,21,100
Market-Adjusted Model,89298,2022-11-30,0.0062939527,0.0019966512,0.0006091082,21,100
Market-Adjusted Model,89301,2022-11-30,-0.191938597,-0.190385973,-0.197623442,21,100
Market-Adjusted Model,89317,2022-11-30,0.1455185943,0.130910612,0.1398337498,21,100
Market-Adjusted Model,89323,2022-11-30,-0.104461691,-0.1129999,-0.110146535,21,100
Market-Adjusted Model,89327,2022-11-30,-0.008661171,-0.012916659,-0.014346015,21,100
Market-Adjusted Model,89330,2022-11-30,0.0481720334,0.0457480944,0.0424871889,21,100
Market-Adjusted Model,89336,2022-11-30,0.116369311,0.1044852336,0.1106844665,21,100
Market-Adjusted Model,89348,2022-11-30,0.0993990196,0.0886798879,0.0937141751,21,100
Market-Adjusted Model,89349,2022-11-30,-0.030373491,-0.017894839,-0.036058336,21,100
Market-Adjusted Model,89353,2022-11-30,-0.125000004,-0.132635113,-0.130684849,21,100
Market-Adjusted Model,89358,2022-11-30,0.015929147,0.0113962667,0.0102443025,21,100
Market-Adjusted Model,89369,2022-11-30,0.2457107882,0.2862213066,0.2400259437,21,100
Market-Adjusted Model,89372,2022-11-30,0.0142874142,0.0078691776,0.0086025697,21,100
Market-Adjusted Model,89382,2022-11-30,0.0080859791,0.0031975757,0.0024011346,21,100
Market-Adjusted Model,89387,2022-11-30,-0.0198537,-0.025731327,-0.025538544,21,100
Market-Adjusted Model,89393,2022-11-30,0.0620175748,0.0610911123,0.0563327303,21,100
Market-Adjusted Model,89394,2022-11-30,-0.116699458,-0.121227177,-0.122384303,21,100
Market-Adjusted Model,89395,2022-11-30,-0.139237539,-0.150096005,-0.144922383,21,100
Market-Adjusted Model,89397,2022-11-30,-0.019639108,-0.02191916,-0.025323953,21,100
Market-Adjusted Model,89403,2022-11-30,-0.037998128,-0.037664565,-0.043682972,21,100
Market-Adjusted Model,89406,2022-11-30,-0.111125852,-0.121714205,-0.116810696,21,100
Market-Adjusted Model,89411,2022-11-30,-0.486465443,-0.5596033,-0.492150288,21,100
Market-Adjusted Model,89413,2022-11-30,-0.159927181,-0.17442368,-0.165612025,21,100
Market-Adjusted Model,89416,2022-11-30,0.0137221135,0.01157441,0.008037269,21,100
Market-Adjusted Model,89425,2022-11-30,0.0647576758,0.0572718128,0.0590728313,21,100
Market-Adjusted Model,89428,2022-11-30,-0.043740279,-0.050043531,-0.049425123,21,100
Market-Adjusted Model,89429,2022-11-30,-0.017440371,-0.023585899,-0.023125216,21,100
Market-Adjusted Model,89436,2022-11-30,0.0728197454,0.0671741845,0.0671349009,21,100
Market-Adjusted Model,89437,2022-11-30,0.0819730579,0.0732123985,0.0762882134,21,100
Market-Adjusted Model,89438,2022-11-30,0.0811337937,0.0727517811,0.0754489492,21,100
Market-Adjusted Model,89443,2022-11-30,0.0231251806,0.0258838959,0.0174403361,21,100
Market-Adjusted Model,89444,2022-11-30,0.070777305,0.0631884388,0.0650924605,21,100
Market-Adjusted Model,89447,2022-11-30,-0.022621808,-0.026107686,-0.028306653,21,100
Market-Adjusted Model,89449,2022-11-30,-0.147540953,-0.144329923,-0.153225797,21,100
Market-Adjusted Model,89453,2022-11-30,-0.010554082,-0.009941655,-0.016238926,21,100
Market-Adjusted Model,89455,2022-11-30,0.019611757,0.0151167887,0.0139269125,21,100
Market-Adjusted Model,89456,2022-11-30,0.1486880211,0.1361896892,0.1430031766,21,100
Market-Adjusted Model,89459,2022-11-30,0.0864450433,0.076823116,0.0807601988,21,100
Market-Adjusted Model,89462,2022-11-30,-0.042318311,-0.048235177,-0.048003156,21,100
Market-Adjusted Model,89467,2022-11-30,0.058412133,0.0503504078,0.0527272885,21,100
Market-Adjusted Model,89468,2022-11-30,0.110187276,0.0997376496,0.1045024315,21,100
Market-Adjusted Model,89469,2022-11-30,0.0349470089,0.027732457,0.0292621644,21,100
Market-Adjusted Model,89470,2022-11-30,0.0063523755,-0.000686407,0.000667531,21,100
Market-Adjusted Model,89475,2022-11-30,0.1096968724,0.1014279033,0.1040120279,21,100
Market-Adjusted Model,89482,2022-11-30,-0.068100349,-0.075852249,-0.073785193,21,100
Market-Adjusted Model,89489,2022-11-30,0.0498392812,0.0420608343,0.0441544367,21,100
Market-Adjusted Model,89490,2022-11-30,0.1003518024,0.0892468417,0.0946669579,21,100
Market-Adjusted Model,89491,2022-11-30,0.0685017565,0.0595526018,0.062816912,21,100
Market-Adjusted Model,89492,2022-11-30,0.0136438768,0.0079034953,0.0079590323,21,100
Market-Adjusted Model,89505,2022-11-30,-0.187093578,-0.205537981,-0.192778422,21,100
Market-Adjusted Model,89506,2022-11-30,-0.060966958,-0.062740452,-0.066651803,21,100
Market-Adjusted Model,89508,2022-11-30,-0.084628931,-0.090965098,-0.090313776,21,100
Market-Adjusted Model,89511,2022-11-30,0.0467217217,0.0406216472,0.0410368772,21,100
Market-Adjusted Model,89512,2022-11-30,0.0784820387,0.0706413384,0.0727971942,21,100
Market-Adjusted Model,89513,2022-11-30,0.1084936408,0.0987492343,0.1028087963,21,100
Market-Adjusted Model,89516,2022-11-30,0.0537298383,0.0455524638,0.0480449938,21,100
Market-Adjusted Model,89517,2022-11-30,0.0149350568,0.0097392698,0.0092502123,21,100
Market-Adjusted Model,89525,2022-11-30,0.0357455972,0.030806767,0.0300607527,21,100
Market-Adjusted Model,89533,2022-11-30,0.1056743969,0.097103376,0.0999895524,21,100
Market-Adjusted Model,89534,2022-11-30,0.0900383698,0.081023207,0.0843535253,21,100
Market-Adjusted Model,89540,2022-11-30,0.1189660086,0.1211109176,0.1132811641,21,100
Market-Adjusted Model,89543,2022-11-30,0.0542864995,0.0465703765,0.048601655,21,100
Market-Adjusted Model,89545,2022-11-30,0.0569042082,0.0492111934,0.0512193637,21,100
Market-Adjusted Model,89546,2022-11-30,-0.060777957,-0.056342737,-0.066462801,21,100
Market-Adjusted Model,89547,2022-11-30,-0.03174599,-0.036807965,-0.037430834,21,100
Market-Adjusted Model,89548,2022-11-30,-0.458483758,-0.385426311,-0.464168603,21,100
Market-Adjusted Model,89550,2022-11-30,0.1190975616,0.108221253,0.1134127171,21,100
Market-Adjusted Model,89551,2022-11-30,0.0554329095,0.0479797865,0.049748065,21,100
Market-Adjusted Model,89553,2022-11-30,0.0190954848,0.0198400845,0.0134106403,21,100
Market-Adjusted Model,89562,2022-11-30,0.0633919197,0.0579834532,0.0577070752,21,100
Market-Adjusted Model,89570,2022-11-30,-0.00923076,-0.012857161,-0.014915605,21,100
Market-Adjusted Model,89572,2022-11-30,0.0267570516,0.0268167274,0.0210722071,21,100
Market-Adjusted Model,89573,2022-11-30,-0.033333387,-0.039675154,-0.039018231,21,100
Market-Adjusted Model,89574,2022-11-30,-0.002110332,-0.007761145,-0.007795177,21,100
Market-Adjusted Model,89575,2022-11-30,-0.002404621,-0.007788403,-0.008089465,21,100
Market-Adjusted Model,89576,2022-11-30,0.0701905919,0.0658357281,0.0645057474,21,100
Market-Adjusted Model,89597,2022-11-30,0.1128526268,0.1077402293,0.1071677823,21,100
Market-Adjusted Model,89598,2022-11-30,-0.00516649,-0.010722411,-0.010851334,21,100
Market-Adjusted Model,89600,2022-11-30,0.0757067545,0.06716781,0.07002191,21,100
Market-Adjusted Model,89602,2022-11-30,0.0641260317,0.0563886772,0.0584411872,21,100
Market-Adjusted Model,89603,2022-11-30,0.0526585341,0.044914675,0.0469736896,21,100
Market-Adjusted Model,89606,2022-11-30,-0.230899773,-0.242892673,-0.236584617,21,100
Market-Adjusted Model,89611,2022-11-30,-0.051282063,-0.057291626,-0.056966907,21,100
Market-Adjusted Model,89617,2022-11-30,0.1061256212,0.0966556534,0.1004407767,21,100
Market-Adjusted Model,89618,2022-11-30,-0.094135826,-0.10017604,-0.099820671,21,100
Market-Adjusted Model,89626,2022-11-30,0.0115419077,0.0060551403,0.0058570632,21,100
Market-Adjusted Model,89629,2022-11-30,0.0530327691,0.0460866772,0.0473479246,21,100
Market-Adjusted Model,89630,2022-11-30,0.1153845699,0.1158870888,0.1096997254,21,100
Market-Adjusted Model,89635,2022-11-30,0.0745456941,0.0658563556,0.0688608496,21,100
Market-Adjusted Model,89637,2022-11-30,0.0370797934,0.0374017408,0.0313949489,21,100
Market-Adjusted Model,89641,2022-11-30,-0.029083161,-0.032699368,-0.034768006,21,100
Market-Adjusted Model,89643,2022-11-30,-0.036875315,-0.044100162,-0.04256016,21,100
Market-Adjusted Model,89648,2022-11-30,0.1500700812,0.1470809375,0.1443852367,21,100
Market-Adjusted Model,89649,2022-11-30,0.0316862636,0.0260932783,0.0260014191,21,100
Market-Adjusted Model,89653,2022-11-30,-0.057675294,-0.064522209,-0.063360138,21,100
Market-Adjusted Model,89655,2022-11-30,0.025971976,0.0219964761,0.0202871315,21,100
Market-Adjusted Model,89688,2022-11-30,0.0346083714,0.0291610436,0.0289235269,21,100
Market-Adjusted Model,89690,2022-11-30,0.0112917042,0.0066196757,0.0056068597,21,100
Market-Adjusted Model,89692,2022-11-30,0.0191983732,0.0179573279,0.0135135287,21,100
Market-Adjusted Model,89695,2022-11-30,-0.047406424,-0.051680251,-0.053091268,21,100
Market-Adjusted Model,89698,2022-11-30,0.0963636696,0.0977691301,0.0906788251,21,100
Market-Adjusted Model,89704,2022-11-30,0.0979519115,0.0881030455,0.092267067,21,100
Market-Adjusted Model,89707,2022-11-30,0.0060852912,0.001020097,0.0004004467,21,100
Market-Adjusted Model,89708,2022-11-30,0.0222374016,0.0166127729,0.0165525571,21,100
Market-Adjusted Model,89726,2022-11-30,-0.001906383,-0.007225529,-0.007591228,21,100
Market-Adjusted Model,89728,2022-11-30,-0.160883293,-0.16597487,-0.166568138,21,100
Market-Adjusted Model,89730,2022-11-30,0.0333410016,0.0271610193,0.0276561571,21,100
Market-Adjusted Model,89731,2022-11-30,0.0572079729,0.0510591183,0.0515231284,21,100
Market-Adjusted Model,89733,2022-11-30,0.0248856552,0.0180661702,0.0192008107,21,100
Market-Adjusted Model,89736,2022-11-30,-0.090563026,-0.09960837,-0.096247871,21,100
Market-Adjusted Model,89741,2022-11-30,-0.043289467,-0.04803782,-0.048974311,21,100
Market-Adjusted Model,89744,2022-11-30,0.0060209428,-0.000128072,0.0003360983,21,100
Market-Adjusted Model,89745,2022-11-30,0.0396692697,0.0323279175,0.0339844252,21,100
Market-Adjusted Model,89746,2022-11-30,0.0249467356,0.0190939592,0.0192618911,21,100
Market-Adjusted Model,89748,2022-11-30,-0.001414841,-0.007505115,-0.007099685,21,100
Market-Adjusted Model,89753,2022-11-30,0.1190804684,0.1126590803,0.1133956239,21,100
Market-Adjusted Model,89756,2022-11-30,-0.388211358,-0.478199699,-0.393896203,21,100
Market-Adjusted Model,89764,2022-11-30,0.0777601377,0.0697704407,0.0720752932,21,100
Market-Adjusted Model,89766,2022-11-30,-0.001834819,-0.006962043,-0.007519663,21,100
Market-Adjusted Model,89773,2022-11-30,-0.004403165,-0.010495105,-0.010088009,21,100
Market-Adjusted Model,89777,2022-11-30,0.0286681849,0.0224210912,0.0229833404,21,100
Market-Adjusted Model,89778,2022-11-30,0.0380217783,0.0312478092,0.0323369338,21,100
Market-Adjusted Model,89780,2022-11-30,0.0938490032,0.0839449819,0.0881641587,21,100
Market-Adjusted Model,89781,2022-11-30,0.1106839274,0.1001849436,0.1049990829,21,100
Market-Adjusted Model,89783,2022-11-30,0.05581399,0.0479106985,0.0501291455,21,100
Market-Adjusted Model,89784,2022-11-30,0.0356363238,0.0301062794,0.0299514793,21,100
Market-Adjusted Model,89786,2022-11-30,0.1216350038,0.1091899983,0.1159501593,21,100
Market-Adjusted Model,89788,2022-11-30,0.0587913507,0.0516184663,0.0531065062,21,100
Market-Adjusted Model,89789,2022-11-30,0.0400000048,0.0330737176,0.0343151603,21,100
Market-Adjusted Model,89790,2022-11-30,-0.166065003,-0.170354392,-0.171749848,21,100
Market-Adjusted Model,89792,2022-11-30,0.1032580888,0.0961583172,0.0975732443,21,100
Market-Adjusted Model,89800,2022-11-30,0.0695836396,0.0645046547,0.0638987951,21,100
Market-Adjusted Model,89803,2022-11-30,-0.174298348,-0.190367661,-0.179983193,21,100
Market-Adjusted Model,89807,2022-11-30,0.0389479226,0.0318585251,0.0332630781,21,100
Market-Adjusted Model,89808,2022-11-30,0.0522924405,0.0448683898,0.046607596,21,100
Market-Adjusted Model,89809,2022-11-30,0.0124869823,0.0059777669,0.0068021378,21,100
Market-Adjusted Model,89810,2022-11-30,0.0186363377,0.0126839158,0.0129514932,21,100
Market-Adjusted Model,89812,2022-11-30,-0.041671271,-0.045631098,-0.047356115,21,100
Market-Adjusted Model,89814,2022-11-30,0.0085246456,0.0018733369,0.0028398011,21,100
Market-Adjusted Model,89823,2022-11-30,0.0557783991,0.0492978296,0.0500935546,21,100
Market-Adjusted Model,89824,2022-11-30,0.0562909999,0.0553457774,0.0506061554,21,100
Market-Adjusted Model,89826,2022-11-30,-0.039932008,-0.044421942,-0.045616853,21,100
Market-Adjusted Model,89828,2022-11-30,-0.063309291,-0.070949002,-0.068994136,21,100
Market-Adjusted Model,89833,2022-11-30,0.076158889,0.073247247,0.0704740445,21,100
Market-Adjusted Model,89841,2022-11-30,0.0034855932,-0.002280024,-0.002199251,21,100
Market-Adjusted Model,89842,2022-11-30,0.0099413028,0.0037025269,0.0042564583,21,100
Market-Adjusted Model,89848,2022-11-30,0.0382176814,0.0307551244,0.0325328369,21,100
Market-Adjusted Model,89854,2022-11-30,0.0434158233,0.0379788057,0.0377309788,21,100
Market-Adjusted Model,89855,2022-11-30,0.0302700945,0.0234660096,0.02458525,21,100
Market-Adjusted Model,89856,2022-11-30,0.0797773496,0.0750287041,0.0740925051,21,100
Market-Adjusted Model,89857,2022-11-30,-0.094736867,-0.096677695,-0.100421712,21,100
Market-Adjusted Model,89858,2022-11-30,-0.039247715,-0.044990939,-0.044932559,21,100
Market-Adjusted Model,89866,2022-11-30,0.0082494102,0.0032972584,0.0025645657,21,100
Market-Adjusted Model,89869,2022-11-30,-0.001591352,-0.006564572,-0.007276197,21,100
Market-Adjusted Model,89875,2022-11-30,0.1145833513,0.1111617979,0.1088985068,21,100
Market-Adjusted Model,89876,2022-11-30,0.0196005808,0.0173384369,0.0139157363,21,100
Market-Adjusted Model,89879,2022-11-30,-0.01785349,-0.024325942,-0.023538335,21,100
Market-Adjusted Model,89880,2022-11-30,-0.0030944,-0.00824806,-0.008779244,21,100
Market-Adjusted Model,89881,2022-11-30,0.0074964601,0.0023513905,0.0018116156,21,100
Market-Adjusted Model,89882,2022-11-30,0.1067191319,0.0954532142,0.1010342874,21,100
Market-Adjusted Model,89889,2022-11-30,-0.205153941,-0.220382659,-0.210838786,21,100
Market-Adjusted Model,89891,2022-11-30,0.145251395,0.1750155185,0.1395665505,21,100
Market-Adjusted Model,89892,2022-11-30,-0.007153538,-0.013660373,-0.012838383,21,100
Market-Adjusted Model,89893,2022-11-30,0.0165944946,0.0102404571,0.0109096501,21,100
Market-Adjusted Model,89895,2022-11-30,0.0154985945,0.0091426286,0.00981375,21,100
Market-Adjusted Model,89897,2022-11-30,0.0725365449,0.0640702839,0.0668517004,21,100
Market-Adjusted Model,89898,2022-11-30,0.1857142862,0.1775672073,0.1800294417,21,100
Market-Adjusted Model,89900,2022-11-30,-0.007857577,-0.012737759,-0.013542422,21,100
Market-Adjusted Model,89908,2022-11-30,-0.235494903,-0.243056772,-0.241179748,21,100
Market-Adjusted Model,89911,2022-11-30,0.0137512089,0.0070215032,0.0080663644,21,100
Market-Adjusted Model,89915,2022-11-30,-0.007512668,-0.012799569,-0.013197512,21,100
Market-Adjusted Model,89916,2022-11-30,0.0790536593,0.0731488888,0.0733688148,21,100
Market-Adjusted Model,89921,2022-11-30,0.024136223,0.0185024313,0.0184513785,21,100
Market-Adjusted Model,89922,2022-11-30,-0.032549105,-0.033964697,-0.03823395,21,100
Market-Adjusted Model,89925,2022-11-30,-0.189111766,-0.192912392,-0.19479661,21,100
Market-Adjusted Model,89927,2022-11-30,0.2413420145,0.2244471468,0.23565717,21,100
Market-Adjusted Model,89935,2022-11-30,-0.290909131,-0.224335198,-0.296593975,21,100
Market-Adjusted Model,89941,2022-11-30,-0.285234858,-0.32314345,-0.290919702,21,100
Market-Adjusted Model,89942,2022-11-30,-0.059939402,-0.064557335,-0.065624247,21,100
Market-Adjusted Model,89946,2022-11-30,0.1234512886,0.1143367637,0.1177664441,21,100
Market-Adjusted Model,89948,2022-11-30,-0.011043067,-0.016561652,-0.016727912,21,100
Market-Adjusted Model,89952,2022-11-30,0.0039289874,0.0051176572,-0.001755857,21,100
Market-Adjusted Model,89959,2022-11-30,0.0218223394,0.0149653567,0.0161374949,21,100
Market-Adjusted Model,89960,2022-11-30,-0.018270894,-0.020154018,-0.023955738,21,100
Market-Adjusted Model,89964,2022-11-30,-0.015431698,-0.021720421,-0.021116543,21,100
Market-Adjusted Model,89965,2022-11-30,0.0647482187,0.0623413348,0.0590633742,21,100
Market-Adjusted Model,89968,2022-11-30,-0.032293488,-0.033851675,-0.037978332,21,100
Market-Adjusted Model,89970,2022-11-30,0.033184225,0.0269575789,0.0274993805,21,100
Market-Adjusted Model,89971,2022-11-30,0.0920489605,0.0846594656,0.086364116,21,100
Market-Adjusted Model,89973,2022-11-30,-0.145380457,-0.143364996,-0.151065302,21,100
Market-Adjusted Model,89976,2022-11-30,0.0978473514,0.0911529086,0.0921625069,21,100
Market-Adjusted Model,89984,2022-11-30,-0.004307642,-0.01026292,-0.009992486,21,100
Market-Adjusted Model,89986,2022-11-30,-0.306382952,-0.343942753,-0.312067796,21,98
Market-Adjusted Model,89988,2022-11-30,0.0083462229,0.002597041,0.0026613784,21,100
Market-Adjusted Model,89992,2022-11-30,-0.024464192,-0.029948718,-0.030149036,21,100
Market-Adjusted Model,89993,2022-11-30,0.0443702045,0.0369610688,0.03868536,21,100
Market-Adjusted Model,89994,2022-11-30,-0.027980093,-0.034279148,-0.033664937,21,100
Market-Adjusted Model,89995,2022-11-30,0.0481438981,0.0408863263,0.0424590536,21,100
Market-Adjusted Model,89996,2022-11-30,0.0143488337,0.0101502716,0.0086639892,21,100
Market-Adjusted Model,89997,2022-11-30,0.007735278,0.0022006015,0.0020504335,21,100
Market-Adjusted Model,89998,2022-11-30,0.0747516674,0.06633533,0.0690668229,21,100
Market-Adjusted Model,89999,2022-11-30,-0.005099329,-0.009669707,-0.010784174,21,100
Market-Adjusted Model,90000,2022-11-30,-0.007396993,-0.01314423,-0.013081837,21,100
Market-Adjusted Model,90001,2022-11-30,0.0100194726,0.0044032468,0.0043346281,21,100
Market-Adjusted Model,90002,2022-11-30,0.0100316607,0.0042844655,0.0043468162,21,100
Market-Adjusted Model,90003,2022-11-30,0.0042678666,-0.000486474,-0.001416978,21,100
Market-Adjusted Model,90004,2022-11-30,0.0164757599,0.0100533564,0.0107909154,21,100
Market-Adjusted Model,90005,2022-11-30,-0.006459961,-0.011846145,-0.012144805,21,100
Market-Adjusted Model,90012,2022-11-30,-0.061487137,-0.065860168,-0.067171982,21,100
Market-Adjusted Model,90029,2022-11-30,-0.101167329,-0.107099758,-0.106852174,21,100
Market-Adjusted Model,90031,2022-11-30,-0.098910901,-0.08776928,-0.104595745,21,100
Market-Adjusted Model,90037,2022-11-30,-0.071753216,-0.077497652,-0.077438061,21,100
Market-Adjusted Model,90038,2022-11-30,0.0125398437,0.0073445362,0.0068549992,21,100
Market-Adjusted Model,90041,2022-11-30,0.0352319373,0.0288704233,0.0295470928,21,100
Market-Adjusted Model,90042,2022-11-30,0.0162139055,0.0111025272,0.010529061,21,100
Market-Adjusted Model,90047,2022-11-30,0.0679599565,0.0595374959,0.062275112,21,100
Market-Adjusted Model,90050,2022-11-30,0.0260586857,0.0211529588,0.0203738412,21,100
Market-Adjusted Model,90056,2022-11-30,0.0098165734,0.0048890726,0.0041317289,21,100
Market-Adjusted Model,90057,2022-11-30,0.0296972068,0.0230703526,0.0240123623,21,100
Market-Adjusted Model,90063,2022-11-30,0.013920196,0.0088017572,0.0082353515,21,100
Market-Adjusted Model,90066,2022-11-30,0.0302411926,0.0243468361,0.0245563481,21,100
Market-Adjusted Model,90068,2022-11-30,0.0210006538,0.0155044341,0.0153158093,21,100
Market-Adjusted Model,90071,2022-11-30,-0.259521047,-0.290224423,-0.265205892,21,100
Market-Adjusted Model,90073,2022-11-30,0.0165232766,0.0100781452,0.0108384321,21,100
Market-Adjusted Model,90077,2022-11-30,0.0241429253,0.0327623563,0.0184580808,21,100
Market-Adjusted Model,90081,2022-11-30,0.1094357097,0.1062627921,0.1037508652,21,100
Market-Adjusted Model,90082,2022-11-30,0.0403679587,0.0338799992,0.0346831142,21,100
Market-Adjusted Model,90088,2022-11-30,0.0113636213,0.0128737907,0.0056787768,21,100
Market-Adjusted Model,90090,2022-11-30,-0.159400461,-0.166782306,-0.165085305,21,100
Market-Adjusted Model,90092,2022-11-30,0.0383384762,0.0338270228,0.0326536317,21,100
Market-Adjusted Model,90097,2022-11-30,0.0697741683,0.0682033428,0.0640893238,21,100
Market-Adjusted Model,90098,2022-11-30,-0.367521339,-0.420716785,-0.373206183,21,100
Market-Adjusted Model,90101,2022-11-30,0.2605041418,0.2445119829,0.2548192973,21,100
Market-Adjusted Model,90102,2022-11-30,-0.033426672,-0.039251113,-0.039111517,21,100
Market-Adjusted Model,90103,2022-11-30,0.0322580489,0.0258143098,0.0265732044,21,100
Market-Adjusted Model,90105,2022-11-30,0.0246604937,0.0184249806,0.0189756492,21,100
Market-Adjusted Model,90108,2022-11-30,0.063185798,0.0552934465,0.0575009535,21,100
Market-Adjusted Model,90114,2022-11-30,0.059008836,0.0519151846,0.0533239915,21,100
Market-Adjusted Model,90118,2022-11-30,-0.0432,-0.044392602,-0.048884844,21,100
Market-Adjusted Model,90120,2022-11-30,0.0275476823,0.0223925934,0.0218628378,21,100
Market-Adjusted Model,90121,2022-11-30,-0.004914038,-0.011185877,-0.010598883,21,100
Market-Adjusted Model,90125,2022-11-30,-0.200232381,-0.222762693,-0.205917225,21,100
Market-Adjusted Model,90126,2022-11-30,0.038625558,0.0487050286,0.0329407135,21,100
Market-Adjusted Model,90160,2022-11-30,-0.008383353,-0.014980791,-0.014068198,21,100
Market-Adjusted Model,90161,2022-11-30,0.007510524,0.0020085145,0.0018256795,21,100
Market-Adjusted Model,90162,2022-11-30,0.0874200102,0.0789117991,0.0817351657,21,100
Market-Adjusted Model,90164,2022-11-30,-0.006110697,-0.00499154,-0.011795541,21,100
Market-Adjusted Model,90170,2022-11-30,-0.189523757,-0.207007322,-0.195208601,21,100
Market-Adjusted Model,90175,2022-11-30,-0.028006074,-0.029100208,-0.033690919,21,100
Market-Adjusted Model,90177,2022-11-30,-0.008793992,-0.008429941,-0.014478837,21,100
Market-Adjusted Model,90178,2022-11-30,0.095699873,0.0955188738,0.0900150285,21,100
Market-Adjusted Model,90179,2022-11-30,-0.072324753,-0.072339353,-0.078009598,21,100
Market-Adjusted Model,90188,2022-11-30,0.1352436837,0.1244742708,0.1295588392,21,100
Market-Adjusted Model,90194,2022-11-30,0.0231671833,0.0172790384,0.0174823388,21,100
Market-Adjusted Model,90199,2022-11-30,0.0557032979,0.050159977,0.0500184534,21,100
Market-Adjusted Model,90202,2022-11-30,-0.000347241,-0.00694521,-0.006032085,21,100
Market-Adjusted Model,90205,2022-11-30,-0.039176636,-0.045830651,-0.044861481,21,100
Market-Adjusted Model,90213,2022-11-30,0.0282752309,0.020991015,0.0225903864,21,100
Market-Adjusted Model,90214,2022-11-30,0.0729927165,0.0657165631,0.067307872,21,100
Market-Adjusted Model,90215,2022-11-30,-0.150699627,-0.158799937,-0.156384472,21,100
Market-Adjusted Model,90219,2022-11-30,-0.114281224,-0.124745373,-0.119966068,21,100
Market-Adjusted Model,90223,2022-11-30,0.0778888975,0.0792689877,0.072204053,21,100
Market-Adjusted Model,90227,2022-11-30,-0.054309924,-0.060471106,-0.059994768,21,100
Market-Adjusted Model,90228,2022-11-30,-0.038517743,-0.041348743,-0.044202588,21,100
Market-Adjusted Model,90244,2022-11-30,-0.016830942,-0.020349621,-0.022515786,21,100
Market-Adjusted Model,90248,2022-11-30,-0.006455504,-0.010611536,-0.012140348,21,100
Market-Adjusted Model,90249,2022-11-30,0.0166001923,0.0136423131,0.0109153478,21,100
Market-Adjusted Model,90253,2022-11-30,-0.073857566,-0.079228352,-0.07954241,21,100
Market-Adjusted Model,90256,2022-11-30,0.0056920908,0.0007885608,7.2463454E-6,21,100
Market-Adjusted Model,90257,2022-11-30,0.0088071363,0.0030287655,0.0031222918,21,100
Market-Adjusted Model,90258,2022-11-30,0.0125036731,0.0062067001,0.0068188286,21,100
Market-Adjusted Model,90259,2022-11-30,0.0101512804,0.0044808597,0.0044664359,21,100
Market-Adjusted Model,90260,2022-11-30,0.0137045009,0.0086074698,0.0080196564,21,100
Market-Adjusted Model,90261,2022-11-30,0.005271369,-0.000737852,-0.000413476,21,100
Market-Adjusted Model,90263,2022-11-30,-0.012035311,-0.017563969,-0.017720156,21,100
Market-Adjusted Model,90264,2022-11-30,-0.009099316,-0.013887024,-0.01478416,21,100
Market-Adjusted Model,90265,2022-11-30,-0.020379577,-0.026328617,-0.026064422,21,100
Market-Adjusted Model,90266,2022-11-30,-0.010830317,-0.013528627,-0.016515162,21,100
Market-Adjusted Model,90267,2022-11-30,0.0148770705,0.0118276864,0.009192226,21,100
Market-Adjusted Model,90269,2022-11-30,-0.000740732,-0.006943327,-0.006425577,21,100
Market-Adjusted Model,90276,2022-11-30,0.0020519682,-0.002854762,-0.003632876,21,100
Market-Adjusted Model,90285,2022-11-30,0.1619717262,0.1515082145,0.1562868817,21,100
Market-Adjusted Model,90288,2022-11-30,-0.069767445,-0.070114798,-0.07545229,21,100
Market-Adjusted Model,90291,2022-11-30,-0.028507099,-0.034183869,-0.034191943,21,100
Market-Adjusted Model,90298,2022-11-30,-0.538461525,-0.395877731,-0.54414637,21,100
Market-Adjusted Model,90302,2022-11-30,-0.00554166,-0.011034923,-0.011226504,21,100
Market-Adjusted Model,90303,2022-11-30,0.0284658966,0.0227211644,0.0227810521,21,100
Market-Adjusted Model,90305,2022-11-30,0.0205046476,0.0152060997,0.0148198031,21,100
